latitude,longitude,postcode
34.5168,136.1998,5110944
34.7551,136.4546,5111133
34.7551,136.4546,5111143
34.6595,136.4402,5120902
34.6595,136.4402,5120912
34.6595,136.4402,5120921
34.6595,136.4402,5120923
34.6595,136.4402,5120925
34.6396,136.4804,5121103
34.6396,136.4804,5121111
34.6396,136.4804,5121203
34.6396,136.4804,5121205
34.6396,136.4804,5121211
34.6396,136.4804,5121304
34.6396,136.4804,5121305
34.6795,136.4001,5128042
34.6795,136.4001,5128051
34.8935,136.5278,5130004
34.9,136.55,5130012
34.6263,136.4916,5130038
34.8839,136.6243,5130045
34.8833,136.5833,5130801
34.8833,136.5833,5130801
34.8833,136.5833,5130803
34.8447,136.4791,5130814
34.85,136.55,5130823
34.8619,136.5352,5130826
34.8513,136.4973,5130831
34.857,136.5023,5130836
34.7333,136.5167,5140002
34.7333,136.5167,5140003
34.7333,136.5167,5140007
34.7333,136.5167,5140008
34.7,136.5167,5140018
34.7268,136.4716,5140032
34.7268,136.4716,5140037
34.7174,136.4954,5140042
34.7297,136.4744,5140057
34.7457,136.495,5140061
34.7324,136.4995,5140062
34.74,136.4946,5140063
34.74,136.4946,5140065
34.779,136.4869,5140102
34.779,136.4869,5140112
34.779,136.4869,5140114
34.779,136.4869,5140116
34.767,136.4932,5140125
34.7782,136.4804,5140126
34.7317,136.4681,5140315
34.7132,136.4463,5140803
34.7132,136.4463,5140804
34.6649,136.498,5140811
34.6649,136.498,5140815
34.6776,136.5061,5140818
34.6649,136.498,5140819
34.6833,136.5,5140821
34.7053,136.4944,5140823
34.7,136.5,5140832
34.6918,136.4675,5141101
34.6662,136.4894,5141114
34.6718,136.4785,5141131
34.6718,136.4785,5141132
34.6718,136.4785,5141136
34.6718,136.4785,5141138
34.6992,136.4107,5141252
34.6856,136.4012,5141253
34.7326,136.3798,5142113
34.8133,136.4237,5142211
34.7752,136.4263,5142325
34.7752,136.4263,5142326
34.724,136.5142,5150005
34.724,136.5142,5150033
34.724,136.5142,5150044
34.5476,136.4988,5150054
34.724,136.5142,5150073
34.724,136.5142,5150078
34.95,136.5833,5150081
34.7,136.5167,5150128
34.8522,136.424,5150205
34.3664,136.3406,5150333
34.6793,136.4887,5150506
34.5952,136.489,5150841
34.4869,136.4421,5151204
34.4526,136.3893,5151411
34.4333,136.3333,5151502
34.6249,136.4212,5152115
34.6323,136.4917,5152316
34.6222,136.4644,5152354
34.6631,136.4489,5152504
34.6631,136.4489,5152504
34.6631,136.4489,5152504
34.6455,136.4045,5152524
34.6458,136.348,5152603
34.6258,136.3153,5153133
34.55,136.2598,5153421
34.8953,136.4677,5160005
34.4949,136.7151,5160009
34.7297,136.4744,5160016
34.4946,136.7218,5160017
34.7297,136.4744,5160018
34.4679,136.7161,5160028
34.7925,136.4444,5160035
34.6161,136.3808,5160054
34.489,136.693,5160062
34.4872,136.6901,5160064
34.4987,136.7067,5160071
33.9817,136.1969,5160076
34.35,136.6833,5160101
34.35,136.6833,5160109
34.5191,136.4573,5160805
34.3394,136.5231,5161309
34.4333,136.6333,5162102
34.4333,136.6333,5162103
34.6457,136.5538,5170001
34.6457,136.5538,5170002
34.6457,136.5538,5170021
34.6457,136.5538,5170032
34.4452,136.8588,5170041
34.6457,136.5538,5170209
34.6457,136.5538,5170217
34.6457,136.5538,5170402
34.6457,136.5538,5170404
34.6457,136.5538,5170501
34.6457,136.5538,5170505
34.6457,136.5538,5170603
34.6457,136.5538,5170703
34.7891,136.1437,5180008
34.725,136.1331,5180126
34.6902,136.2085,5180204
34.6714,136.1862,5180221
34.6611,136.1934,5180225
34.6673,136.1781,5180226
34.6064,136.1061,5180421
34.6064,136.1061,5180433
34.6106,136.0885,5180444
34.6064,136.1061,5180476
34.6064,136.1061,5180481
34.6064,136.1061,5180485
34.6565,136.1285,5180615
34.6532,136.1309,5180616
34.6614,136.1063,5180621
34.6614,136.1063,5180625
34.6614,136.1063,5180626
34.6614,136.1063,5180627
34.7333,136.5167,5180711
34.7333,136.5167,5180713
34.7333,136.5167,5180718
34.6093,136.1183,5180719
34.6454,136.2776,5180727
34.6352,136.176,5180748
34.7162,136.1874,5180836
34.7162,136.1874,5180837
34.7586,136.1311,5180842
34.7162,136.1874,5180873
34.8216,136.1731,5181319
34.7656,136.2136,5181422
34.8549,136.4618,5190116
34.8455,136.4432,5190145
34.8255,136.4483,5190159
34.8839,136.4818,5190213
34.9377,136.4756,5190314
34.4833,136.6333,5190415
34.7583,136.2134,5190427
34.8515,136.4496,5190501
34.8515,136.4496,5190502
34.8515,136.4496,5190503
34.8515,136.4496,5190606
34.8415,136.3872,5191111
34.8394,136.2506,5191402
34.8229,136.2022,5191416
34.8033,136.21,5191424
34.7667,136.05,5191711
34.5,136.55,5192181
34.4757,136.456,5192203
34.4,136.4167,5192403
34.3581,136.3321,5192514
34.3648,136.4239,5192703
34.2978,136.3931,5192802
34.1972,136.3073,5193203
34.2,136.3333,5193205
34.1426,136.2331,5193403
34.1095,136.2258,5193406
34.1042,136.2667,5193421
34.7537,136.43,5193637
34.5192,136.3672,5193659
34.5192,136.3672,5193671
34.0013,136.2085,5193811
34.2136,136.2833,5193921
34.5199,136.3535,5194204
34.5199,136.3535,5194206
34.5199,136.3535,5194324
34.5199,136.3535,5194325
34.5199,136.3535,5194327
34.5199,136.3535,5194442
34.5199,136.3535,5194563
34.5199,136.3535,5194671
33.8,136.0333,5195202
33.8,136.0333,5195204
33.8,136.0333,5195204
33.8,136.0333,5195204
33.85,135.9833,5195322
34.1077,136.1217,5195403
34.1077,136.1217,5195414
33.737,136.0111,5195701
33.7833,135.9833,5195835
34.501,135.733,6471325
36.0824,136.2298,9100001
36.0736,136.2267,9100003
36.072,136.2299,9100004
36.0673,136.2202,9100005
36.0901,136.1963,9100014
36.0855,136.2176,9100015
36.0773,136.2093,9100017
36.0691,136.2151,9100019
36.0724,136.2088,9100021
36.0652,136.215,9100023
36.0663,136.1991,9100026
36.0983,136.1769,9100042
36.0928,136.211,9100063
36.0928,136.211,9100065
36.1169,136.1825,9100101
36.1112,136.2074,9100134
36.1215,136.2766,9100347
36.1351,136.2714,9100351
36.1351,136.2714,9100355
36.0976,136.2407,9100804
36.0785,136.2694,9100825
36.1057,136.2342,9100832
36.0667,136.2371,9100846
36.0602,136.2366,9100853
36.0566,136.2347,9100854
36.0666,136.2991,9101127
36.1109,136.2799,9101142
36.099,136.3272,9101212
36.0728,136.395,9101314
36.0098,136.2833,9102162
36.0389,136.2673,9102177
36.0073,136.3888,9102351
35.8921,136.3415,9102512
36.1533,136.1123,9103133
36.1451,136.1426,9103144
36.1143,136.1061,9103374
36.1278,136.0895,9103376
36.0898,136.0467,9103402
36.0381,136.047,9103516
36.0496,136.0178,9103551
36.0249,136.1444,9103623
36.2304,136.1928,9104105
36.1051,136.5681,9110003
36.0713,136.5004,9110035
36.0809,136.4685,9110045
36.0809,136.4685,9110045
36.0622,136.5073,9110802
36.0526,136.5198,9110815
36.0526,136.5198,9110815
36.0526,136.5198,9110815
36.0526,136.5198,9110815
36.0526,136.5198,9110815
36.0526,136.5198,9110817
36.0366,136.4422,9120011
36.0366,136.4422,9120016
36.0366,136.4422,9120022
35.9085,136.617,9120085
35.9047,136.6628,9120205
36.1833,136.2941,9120415
35.9667,136.55,9120811
36.2129,136.1576,9130043
36.1155,136.569,9140035
35.6514,136.0732,9140051
35.6501,136.0764,9140052
36.036,136.1569,9140074
36.0792,136.3289,9140146
35.7381,136.0961,9140264
35.714,136.0329,9140807
35.714,136.0329,9140814
35.7284,136.0358,9140844
36.0849,136.1893,9150004
35.9522,136.13,9150014
35.9522,136.13,9150024
35.9057,136.1775,9150084
35.8895,136.1773,9150085
36.1215,136.1839,9150264
36.0348,136.142,9150801
35.9121,136.1604,9150803
35.902,136.1575,9150814
35.8923,136.1618,9150841
36.0348,136.142,9150844
36.0348,136.142,9150857
35.8507,136.0389,9151113
36.1498,136.141,9151204
36.1498,136.141,9151225
35.9713,136.178,9160021
35.9535,136.1757,9160028
36.0628,136.1958,9160062
35.924,136.0375,9160133
35.9726,136.1246,9160147
35.9914,136.3137,9160223
35.9914,136.3137,9160272
35.9553,135.9822,9160316
36.0271,136.1683,9161115
35.8511,136.0223,9170017
35.8511,136.0223,9170017
35.8511,136.0223,9170023
35.8511,136.0223,9170074
35.8511,136.0223,9170078
36.1954,136.1562,9170084
35.5078,135.7482,9170096
35.7919,136.068,9170371
36.0182,136.1756,9188032
36.0182,136.1756,9188034
36.0182,136.1756,9188037
36.0572,136.1885,9188055
36.0572,136.1885,9188055
36.0559,136.1287,9188076
36.062,136.0678,9188082
36.0469,136.2252,9188105
36.0219,136.197,9188114
36.0128,136.2024,9188152
36.036,136.1569,9188155
36.0609,136.2503,9188203
36.0717,136.259,9188212
36.1094,136.4735,9190131
36.0502,136.225,9190223
36.0166,136.2287,9190327
36.0166,136.2287,9190328
36.1393,136.2164,9190412
36.1606,136.2365,9190512
36.1654,136.2146,9190522
36.1689,136.2104,9190526
36.2102,136.2305,9190621
35.5976,135.9743,9191133
36.1471,136.2614,9191146
36.1471,136.2614,9191147
35.5604,135.9089,9191305
35.939,136.3776,9191542
35.4821,135.6194,9192114
35.9562,136.1312,9192225
35.5417,135.4722,9192351
36.3999,136.4614,9200011
36.3999,136.4614,9200017
36.5858,136.6476,9200022
36.5828,136.6344,9200025
36.5789,136.6448,9200031
36.3999,136.4614,9200067
36.5879,136.7229,9200171
36.6514,136.65,9200266
36.8529,136.7592,9200271
36.8529,136.7592,9200277
36.4708,136.587,9200335
36.4708,136.587,9200344
36.4708,136.587,9200348
36.4708,136.587,9200352
36.3728,136.6037,9200364
36.3728,136.6037,9200364
36.5687,136.5704,9200373
36.5687,136.5704,9200374
36.5687,136.5704,9200374
36.5864,136.6728,9200804
36.5853,136.6677,9200806
36.5194,136.7081,9200811
36.4366,136.5311,9200816
36.4366,136.5311,9200818
36.4366,136.5311,9200849
36.4366,136.5311,9200851
36.4366,136.5311,9200861
36.5654,136.649,9200865
36.45,136.6333,9200918
36.45,136.6333,9200919
36.45,136.6333,9200924
36.45,136.6333,9200932
36.45,136.6333,9200933
36.45,136.6333,9200938
36.5487,136.68,9200942
36.5557,136.6625,9200964
36.5475,136.6676,9200966
36.45,136.6333,9200996
36.5604,136.7618,9201102
36.4935,136.757,9201122
36.5549,136.6466,9201302
36.5194,136.7081,9201341
36.4616,136.6207,9202104
36.44,136.6046,9202121
36.44,136.6046,9202146
36.2871,136.6526,9202331
36.3103,136.637,9202341
36.611,136.6913,9203114
36.611,136.6913,9203115
36.611,136.6913,9203116
36.6269,136.6796,9203121
36.7231,136.701,9203135
36.4913,136.6503,9208201
36.4913,136.6503,9208217
36.5628,136.6316,9218013
36.5411,136.6422,9218032
36.5504,136.6546,9218033
36.5411,136.6422,9218036
36.5481,136.6415,9218041
36.5417,136.6298,9218042
36.5417,136.6298,9218044
36.5417,136.6298,9218062
36.5406,136.6646,9218105
36.4566,136.5261,9218111
36.4566,136.5261,9218117
36.4566,136.5261,9218146
36.3295,136.3187,9218151
36.3295,136.3187,9218155
36.4566,136.5261,9218164
36.5366,136.6459,9218176
36.5424,136.6173,9218802
36.502,136.6106,9218825
36.5116,136.5972,9218831
36.5088,136.604,9218834
36.529,136.5928,9218847
36.3076,136.3418,9220048
36.3076,136.3418,9220057
36.323,136.363,9220106
36.3092,136.3823,9220322
36.3275,136.3852,9220331
36.255,136.3796,9220333
36.342,136.3675,9220411
36.353,136.323,9220553
36.3346,136.3029,9220563
36.2897,136.3083,9220861
36.4223,136.4211,9230003
36.432,136.4605,9230014
36.4169,136.4683,9230036
36.3111,136.4984,9230054
36.4504,136.5294,9230153
36.3598,136.4873,9230155
36.3338,136.4827,9230183
36.3525,136.4299,9230303
36.3456,136.443,9230313
36.4122,136.4549,9230806
36.3901,136.469,9230824
36.3871,136.4515,9230854
36.3987,136.449,9230937
36.3987,136.449,9230938
36.3725,136.4191,9230961
36.3725,136.4191,9230964
36.3737,136.4172,9230968
36.4391,136.4973,9231121
36.4391,136.4973,9231123
36.329,136.3388,9231245
36.4739,136.5454,9231267
36.4961,136.5293,9240011
36.4961,136.5293,9240013
36.4961,136.5293,9240026
36.2984,136.3428,9240063
36.5055,136.5649,9240848
36.4816,136.5207,9240853
36.5003,136.5912,9240864
36.5003,136.5912,9240878
37.065,137.0085,9250021
36.8045,136.7412,9250052
36.8045,136.7412,9250054
36.9779,136.7735,9250141
37.1253,136.731,9250447
36.9,136.8333,9250613
36.6046,136.647,9260022
36.6046,136.647,9260028
36.6739,136.7171,9260031
37.0801,136.9259,9260178
36.8722,136.8326,9260814
36.8722,136.8326,9260816
36.8722,136.8326,9260816
36.8722,136.8326,9260817
37.0554,136.9541,9260854
37.2287,136.9289,9270024
37.2287,136.9289,9270026
37.3079,137.1522,9270433
37.2763,137.096,9270441
37.3013,137.2278,9270553
37.3565,137.2396,9270602
37.3565,137.2396,9270602
37.333,137.2492,9270603
37.4329,137.2544,9271213
37.4069,137.2398,9271222
37.4996,137.1726,9271321
37.4628,137.3537,9271454
37.3016,137.0925,9272174
37.3016,137.0925,9272175
37.1365,136.8257,9280001
37.3383,136.9027,9280012
37.4046,136.8991,9280072
37.4046,136.8991,9280072
37.4219,137.0932,9280215
37.3751,137.086,9280331
36.436,136.5442,9290124
36.4886,136.4909,9290233
36.6885,136.7515,9290307
37.2493,136.8925,9290307
36.6885,136.7515,9290325
36.861,136.8695,9290343
36.7107,136.6957,9291122
36.7107,136.6957,9291123
36.738,136.6961,9291173
36.7667,136.7167,9291215
36.8226,136.7572,9291343
36.9741,136.8569,9291602
36.9776,136.8902,9291717
37.1167,136.85,9292222
37.3003,136.8959,9292372
36.6988,137.2136,9300003
36.7,137.2167,9300005
36.7019,137.2062,9300009
36.7,137.2,9300083
36.7,137.2,9300084
36.6927,137.2031,9300087
36.7,137.2083,9300093
36.6972,137.2049,9300097
36.7167,137.1667,9300108
36.7167,137.1667,9300108
36.7167,137.1667,9300108
36.7167,137.1667,9300108
36.7167,137.1667,9300108
36.6876,137.0984,9300138
36.6876,137.0984,9300138
36.6876,137.0984,9300138
36.6876,137.0984,9300143
36.7711,137.0436,9300171
36.7711,137.0436,9300175
36.6944,137.2392,9300221
36.6276,137.4954,9300283
36.8768,137.4459,9300362
36.7229,137.4393,9300424
36.7196,137.2187,9300804
36.7122,137.2255,9300817
36.7933,137.306,9300846
36.7933,137.306,9300855
36.7933,137.306,9300856
36.706,137.2095,9300859
36.6833,137.1833,9300873
36.7933,137.306,9300887
36.688,137.2493,9300912
36.7042,137.2651,9300916
36.688,137.2493,9300916
36.688,137.2493,9300922
36.688,137.2493,9300952
36.6833,137.2333,9300964
36.6927,137.2432,9300972
36.6912,137.2375,9300975
36.6971,137.2488,9300982
36.7,137.25,9300992
36.5841,137.2843,9301262
36.5378,137.0791,9301281
36.6106,137.2966,9301313
36.5922,137.0902,9302106
36.6167,137.25,9302233
36.6167,137.25,9302233
36.6167,137.25,9302233
36.7405,137.2292,9318333
36.6833,137.0167,9318415
36.6833,137.0167,9318443
36.6833,137.0167,9318445
36.7453,137.2494,9318452
36.7196,136.8434,9320046
36.6222,136.895,9320112
36.6222,136.895,9320114
36.6325,136.8638,9320135
36.5626,136.9754,9320211
36.6109,137.0054,9320314
36.6439,136.9538,9320805
36.6439,136.9538,9320812
36.6696,136.8509,9320832
36.7711,137.0436,9330003
36.77,137.04,9330018
36.77,137.04,9330021
36.77,137.04,9330023
36.77,137.04,9330045
36.77,137.04,9330057
36.77,137.04,9330062
36.7944,137.0601,9330114
36.7944,137.0601,9330116
36.7698,137.1324,9330224
36.7287,136.9629,9330325
36.7994,137.3893,9330331
36.7994,137.3893,9330331
36.7098,137.1291,9330802
36.7256,136.9956,9330824
36.7098,137.1291,9330857
36.7385,137.0157,9330871
36.7584,136.9999,9330947
36.7557,136.9963,9330954
36.7643,136.9869,9330961
36.7755,137.003,9330987
36.7793,137.0945,9340025
36.6167,137.25,9340049
36.6833,137.1833,9340098
36.8583,136.9749,9350023
36.8583,136.9749,9350024
36.832,136.9982,9350031
36.8667,136.9667,9350063
36.8188,136.9437,9350112
36.8298,137.038,9350257
36.7912,137.3921,9360023
36.7912,137.3921,9360065
36.7912,137.3921,9360066
36.7711,137.0436,9360882
36.7977,137.3779,9370001
36.8474,137.4197,9370011
36.8267,137.4125,9370041
36.708,137.3776,9370806
36.6833,137.1833,9380027
36.8469,137.4523,9380043
36.8697,137.4216,9380059
36.7991,137.4738,9380807
36.7,136.9333,9390127
36.7984,136.8727,9390131
36.7321,137.051,9390234
36.7349,137.0614,9390274
36.7232,137.0878,9390341
36.7994,137.3893,9390341
36.7994,137.3893,9390341
36.7994,137.3893,9390341
36.7994,137.3893,9390341
36.7994,137.3893,9390341
36.7994,137.3893,9390341
36.7994,137.3893,9390341
36.7994,137.3893,9390341
36.7994,137.3893,9390341
36.7994,137.3893,9390341
36.7994,137.3893,9390341
36.7994,137.3893,9390341
36.7994,137.3893,9390341
36.7994,137.3893,9390341
36.7994,137.3893,9390341
36.7994,137.3893,9390341
36.7994,137.3893,9390341
36.7994,137.3893,9390341
36.7994,137.3893,9390341
36.7994,137.3893,9390341
36.7994,137.3893,9390341
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390351
36.6857,137.1121,9390364
36.8146,137.2521,9390526
36.8146,137.2521,9390561
36.9374,137.5006,9390626
36.9202,137.4717,9390642
36.9413,137.4801,9390672
36.9703,137.6238,9390700
36.9588,137.561,9390743
36.6833,136.9833,9391104
36.6833,136.9833,9391121
36.6833,136.9833,9391121
36.6833,136.9833,9391121
36.6833,137.0167,9391275
36.6261,136.988,9391317
36.6192,136.9394,9391335
36.6192,136.9394,9391338
36.6187,136.9908,9391366
36.9141,137.423,9391379
36.6939,137.4462,9391385
36.6939,137.4462,9391386
36.6303,137.0151,9391432
36.6211,137.0195,9391436
36.9173,137.5471,9391521
36.5901,136.9229,9391564
36.5743,136.9273,9391644
36.56,136.8543,9391654
36.54,136.9016,9391723
36.7331,137.0678,9391732
36.5596,136.9054,9391741
36.6678,136.9198,9391821
36.5352,136.9351,9391874
36.43,136.9495,9391912
36.4517,136.9465,9391923
36.5343,137.229,9392184
36.5467,137.2994,9392206
36.6644,137.0125,9392253
36.559,137.1675,9392303
36.559,137.1675,9392306
36.559,137.1675,9392376
36.4496,137.0218,9392507
36.6502,137.1257,9392602
36.6502,137.1257,9392605
36.6502,137.1257,9392607
36.6323,137.167,9392702
36.6323,137.167,9392706
36.6323,137.167,9392721
36.6323,137.167,9392721
36.7231,137.2911,9393551
36.672,137.158,9398006
36.672,137.158,9398075
36.672,137.158,9398076
36.6764,137.2214,9398081
36.672,137.158,9398083
36.6807,137.2284,9398093
36.6167,137.25,9398146
36.8697,137.4216,9398191
36.683,137.2059,9398202
36.8474,137.4197,9398231
37.5006,138.8536,9400004
37.4783,138.8538,9400015
37.4722,138.8573,9400029
37.4485,138.8598,9400033
37.4514,138.8568,9400034
37.4419,138.8606,9400041
37.4345,138.8525,9400044
37.4422,138.8534,9400047
37.4458,138.8549,9400048
37.3751,138.7623,9400064
37.4413,138.8486,9400081
37.4379,138.8402,9400084
37.4571,138.8443,9400093
37.3395,138.944,9400131
37.4433,138.9688,9400237
37.4808,138.9261,9400805
37.6703,138.7084,9400817
37.6703,138.7084,9400825
37.6703,138.7084,9400827
37.6703,138.7084,9400853
37.6703,138.7084,9400857
37.4347,138.8569,9400864
37.3635,138.8953,9401121
37.3556,138.8344,9401131
37.422,138.8383,9401154
37.4826,138.8393,9402005
37.4513,138.7794,9402039
37.1172,138.7175,9402111
37.3774,138.7531,9402124
37.4213,138.7813,9402137
37.4213,138.7813,9402138
37.4294,138.7871,9402145
37.4822,138.7744,9402313
37.5465,138.8089,9402401
37.6594,138.777,9402507
37.05,137.9167,9410004
37.9933,138.2666,9410047
37.0416,137.8626,9410062
37.1,138.25,9410063
37.0335,137.855,9410064
37.172,138.2389,9420004
37.5816,138.7784,9420022
37.1702,138.2627,9420041
37.6897,138.66,9420164
37.6897,138.66,9420314
37.6897,138.66,9420404
37.6897,138.66,9420411
37.1419,138.5806,9421105
37.1035,138.598,9421405
37.1035,138.598,9421406
37.1333,138.6167,9421526
37.7355,139.2089,9430119
37.5291,138.8807,9430311
37.5291,138.8807,9430501
37.5291,138.8807,9430648
37.1524,138.2311,9430803
37.117,138.2579,9430824
37.9667,138.35,9430827
37.1106,138.2459,9430833
37.114,138.25,9430834
37.1,138.25,9430835
37.1045,138.262,9430836
37.1041,138.2519,9430837
37.138,138.5548,9430847
37.0843,138.2499,9430861
37.3739,138.465,9430892
37.0218,138.2526,9440031
37.0181,138.24,9440051
37.2338,139.0629,9440072
37.2585,138.549,9440131
37.4048,138.6003,9450011
37.6336,138.6104,9450024
37.748,138.6155,9450047
37.6336,138.6104,9450061
37.6336,138.6104,9450065
37.6336,138.6104,9450072
37.4298,138.6188,9450307
37.3658,138.571,9450824
37.3658,138.571,9450826
37.6921,138.798,9450845
37.6921,138.798,9450847
37.8008,138.8736,9450855
37.3261,138.5641,9451122
37.3373,138.613,9451345
37.2684,138.6391,9451437
37.4872,138.8717,9460025
37.2209,139.0977,9460035
37.1,138.25,9460043
37.4552,138.9433,9460071
37.185,138.9751,9460112
37.3285,139.0225,9460216
37.3102,138.8104,9470004
37.2529,138.697,9470005
37.3134,138.7932,9470028
37.3256,138.8059,9470052
37.3667,138.7833,9470101
37.3345,138.9061,9470204
37.1121,138.8005,9480012
37.438,138.7219,9480022
37.1667,138.5333,9480041
37.6833,138.8833,9480055
37.438,138.7219,9480065
37.438,138.7219,9480065
37.438,138.7219,9480083
37.438,138.7219,9480083
37.438,138.7219,9480083
37.438,138.7219,9480083
37.1314,138.7206,9480103
37.2685,138.7815,9480131
37.0907,138.7021,9480141
37.0081,137.7559,9490304
37.1,137.9833,9491352
37.2992,138.4611,9491604
37.7859,138.9153,9491711
36.8685,138.1701,9492112
36.9185,138.2451,9492219
36.9185,138.2451,9492235
36.8946,138.2138,9492304
37.3068,138.6269,9493103
37.3068,138.6269,9493116
37.3068,138.6269,9493211
37.3068,138.6269,9493216
37.3068,138.6269,9493443
37.3068,138.6269,9493445
37.3432,138.6364,9493732
37.4475,138.6657,9494133
37.264,138.8705,9494342
37.5464,138.7256,9494352
37.5833,138.7667,9494525
37.2911,138.705,9495215
37.3919,138.7826,9495411
36.9278,138.8295,9496102
37.3321,138.8874,9496433
37.0559,138.9373,9496436
37.5291,138.6118,9496615
37.0667,138.8833,9496680
37.0667,138.8833,9496681
37.2308,138.8507,9497137
37.1454,138.9832,9497241
37.168,138.9242,9497302
38.043,139.5613,9497413
37.1988,138.8647,9497424
37.251,138.8652,9497513
37.0098,138.6459,9498201
37.2545,138.9048,9498419
37.0947,138.7316,9498523
37.0907,138.7021,9498603
37.6482,139.0396,9498615
37.2621,138.8217,9498721
37.764,139.1768,9498726
37.9322,139.0853,9500003
37.9375,139.0929,9500026
37.9322,139.0853,9500028
37.9477,139.0925,9500034
37.9483,139.0957,9500036
37.9402,139.0729,9500052
37.9219,139.0693,9500075
37.9164,139.0668,9500084
37.9139,139.0649,9500086
37.9186,139.0583,9500088
37.8273,139.0349,9500113
37.8273,139.0349,9500116
37.8273,139.0349,9500116
37.7668,139.0629,9500121
37.8619,139.1158,9500135
37.8695,139.092,9500156
37.8531,139.1462,9500208
37.8333,139.0667,9500324
37.9166,139.1376,9500804
37.9277,139.1398,9500806
37.9071,139.1147,9500833
37.9071,139.1147,9500837
37.8982,139.0847,9500853
37.9134,139.0944,9500862
37.8082,139.0647,9500871
37.8082,139.0647,9500871
37.9215,139.1032,9500891
37.9137,139.0584,9500901
37.6833,138.8833,9500906
37.889,139.0953,9500911
37.889,139.0953,9500914
37.889,139.0953,9500914
37.9054,139.059,9500916
37.889,139.0953,9500922
37.889,139.0953,9500922
37.8926,139.0716,9500925
37.8966,139.0758,9500926
37.8891,139.0647,9500932
37.8891,139.0647,9500932
37.894,139.0431,9500941
37.8919,139.028,9500945
37.8925,139.0487,9500948
37.9071,139.0405,9500994
37.8478,139.0159,9501111
37.8478,139.0159,9501112
37.8771,139.0408,9501136
37.8771,139.0408,9501136
37.873,139.0258,9501141
37.873,139.0258,9501141
37.7635,139.022,9501214
37.7635,139.022,9501217
37.7802,139.0078,9501261
37.7597,138.8963,9501261
37.4168,138.7485,9501304
37.7129,138.9835,9501327
37.6356,138.9584,9501407
37.7842,139.0569,9501412
37.7167,139,9501456
37.8853,138.996,9502022
37.8758,138.9927,9502024
37.4069,138.4671,9502035
37.8759,138.9683,9502055
37.8845,138.9652,9502076
37.7057,138.8346,9502101
37.5564,138.7312,9502125
37.8526,138.9311,9502151
37.7057,138.8346,9502171
37.8167,138.8833,9502261
37.8176,138.903,9502264
37.9667,139.2,9503102
37.965,139.1867,9503112
37.9573,139.145,9503126
37.9245,139.1559,9503134
37.954,139.1981,9503304
37.8273,139.0349,9503313
37.6619,139.4739,9503343
37.6488,138.6129,9503365
37.9235,139.1988,9503372
37.9209,139.0443,9518063
37.9209,139.0443,9518067
37.9209,139.0443,9518068
37.9241,139.0444,9518071
37.9107,139.0235,9518114
37.9107,139.0235,9518121
37.9107,139.0235,9518122
37.9107,139.0235,9518126
37.9107,139.0235,9518127
37.9138,139.0334,9518131
37.9065,139.0212,9518133
37.9077,139.0206,9518141
37.9042,139.0155,9518142
37.9107,139.0235,9518151
38.1312,138.4418,9520005
38.0667,138.3833,9520028
38.0189,138.4378,9520106
38.0157,138.4077,9520114
37.5692,138.4801,9520202
37.9876,138.3947,9520206
37.9482,138.3369,9520311
37.85,138.3167,9520504
37.8703,138.4098,9520711
37.9119,138.4804,9520822
38.0482,138.4027,9521202
38.0482,138.4027,9521208
38.0482,138.4027,9521209
38.0419,138.7907,9521322
38.008,138.3011,9521325
38.0265,138.2441,9521501
38.0196,138.2381,9521582
38.2089,138.3554,9522215
38.3208,138.5146,9523205
38.0538,138.4509,9523421
38.0744,138.5681,9523541
37.8041,138.8051,9530022
37.8041,138.8051,9530041
37.8041,138.8051,9530043
37.8041,138.8051,9530044
37.735,138.9149,9530067
37.8137,139.0461,9530132
37.8748,139.0351,9540012
37.5171,138.9299,9540034
37.5005,138.942,9540035
37.5381,138.9099,9540051
37.8748,139.0351,9540083
37.554,138.8859,9540111
37.6342,138.7715,9540173
37.646,139.0031,9550013
37.6233,138.9934,9550032
37.6257,138.9697,9550044
37.6339,138.9721,9550046
37.6324,138.9854,9550053
37.6385,138.9559,9550082
37.7904,139.0857,9550091
37.5157,139.024,9550152
37.6122,138.9753,9550803
37.82,138.6499,9550822
37.82,138.6499,9550823
37.618,138.9561,9550852
37.626,138.9602,9550861
37.7923,138.8955,9560007
37.8002,139.1224,9560033
38.0136,138.3897,9560113
37.8857,138.7303,9560121
37.8321,139.1174,9560804
37.9105,139.09,9560816
37.7889,139.1343,9560832
37.9588,139.3323,9570018
37.9339,139.351,9570021
37.9458,139.3176,9570057
37.9461,139.3113,9570061
37.7961,138.9183,9570077
38.005,139.2533,9570103
38.0124,139.2644,9570106
